Table,Condition,Frequency
mi,"(mi.info LIKE '%r%' OR mi.info LIKE '%a%') AND mi.note LIKE '%,%'",1
mi,"(mi.info LIKE '%B%' OR mi.info LIKE '%,%') AND mi.note LIKE '%o%'",1
mi,(mi.info LIKE '%P%' OR mi.info LIKE '%p%') AND mi.note LIKE '%a%',1
mi,(mi.info LIKE '%S%' OR mi.info LIKE '%e%') AND mi.note LIKE '%F%',1
mi,(mi.info LIKE '%0%' OR mi.info LIKE '%e%') AND mi.note LIKE '%)%',1
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%o%') AND mi.note LIKE '%t%',1
mi,(mi.info LIKE '%U%' OR mi.info LIKE '%U%') AND mi.note LIKE '%t%',1
mi,(mi.info LIKE '%5%' OR mi.info LIKE '%a%') AND mi.note LIKE '%r%',1
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%i%') AND mi.note LIKE '%y%',1
mi,(mi.info LIKE '%A%' OR mi.info LIKE '%1%') AND mi.note LIKE '%i%',1
mi,(mi.info LIKE '%A%' OR mi.info LIKE '%K%') AND mi.note LIKE '%i%',1
mi,(mi.info LIKE '%e%' OR mi.info LIKE '%A%') AND mi.note LIKE '%(%',1
mi,(mi.info LIKE '%t%' OR mi.info LIKE '%i%') AND mi.note LIKE '%t%',1
mi,(mi.info LIKE '%A%' OR mi.info LIKE '%S%') AND mi.note LIKE '%)%',1
mi,(mi.info LIKE '%2%' OR mi.info LIKE '%0%') AND mi.note LIKE '%e%',1
mi,(mi.info LIKE '%y%' OR mi.info LIKE '%e%') AND mi.note LIKE '%m%',1
mi,(mi.info LIKE '%n%' OR mi.info LIKE '%P%') AND mi.note LIKE '%r%',1
mi,(mi.info LIKE '%C%' OR mi.info LIKE '%l%') AND mi.note LIKE '%l%',1
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%O%') AND mi.note LIKE '%m%',1
mi,(mi.info LIKE '%7%' OR mi.info LIKE '%r%') AND mi.note LIKE '%r%',1
mi,(mi.info LIKE '%r%' OR mi.info LIKE '%t%') AND mi.note LIKE '%b%',1
mi,(mi.info LIKE '%:%' OR mi.info LIKE '%t%') AND mi.note LIKE '%)%',1
mi,(mi.info LIKE '%a%' OR mi.info LIKE '%w%') AND mi.note LIKE '%V%',1
mi,(mi.info LIKE '%P%' OR mi.info LIKE '%P%') AND mi.note LIKE '%R%',1
mi,(mi.info LIKE '%U%' OR mi.info LIKE '%S%') AND mi.note LIKE '%.%',1
mi,(mi.info LIKE '%U%' OR mi.info LIKE '%-%') AND mi.note LIKE '%(%',1
mi,(mi.info LIKE '%:%' OR mi.info LIKE '%R%') AND mi.note LIKE '%r%',1
mi,(mi.info LIKE '%a%' OR mi.info LIKE '%H%') AND mi.note LIKE '%o%',1
mi,(mi.info LIKE '%C%' OR mi.info LIKE '%D%') AND mi.note LIKE '%)%',1
mi,(mi.info LIKE '%0%' OR mi.info LIKE '%o%') AND mi.note LIKE '%a%',1
mi,(mi.info LIKE '%1%' OR mi.info LIKE '%2%') AND mi.note LIKE '%(%',1
mi,(mi.info LIKE '%A%' OR mi.info LIKE '%S%') AND mi.note LIKE '%1%',1
mi,(mi.info LIKE '%2%' OR mi.info LIKE '%p%') AND mi.note LIKE '%a%',1
mi,(mi.info LIKE '%r%' OR mi.info LIKE '%y%') AND mi.note LIKE '%l%',1
mi,(mi.info LIKE '%y%' OR mi.info LIKE '%y%') AND mi.note LIKE '%h%',1
mi,(mi.info LIKE '%y%' OR mi.info LIKE '%:%') AND mi.note LIKE '%i%',1
mi,(mi.info LIKE '%n%' OR mi.info LIKE '%e%') AND mi.note LIKE '%J%',1
