Table,Condition,Frequency
cct1,"cct1.kind IN ('cast', 'crew')",50
cct2,cct2.kind = 'complete+verified',36
cct2,cct2.kind = 'complete',14
ci,"ci.note IN ('(writer)', '(head writer)', '(written by)', '(story)', '(story editor)')",22
ci,"ci.note IN ('(voice)', '(voice: Japanese version)', '(voice) (uncredited)', '(voice: English version)')",22
ci,"ci.note IN ('(producer)', '(executive producer)')",3
ci,"ci.note IN ('(voice)', '(voice) (uncredited)', '(voice: English version)')",3
it_mi,it.info = 'countries',28
it_mi,it.info = 'genres',22
it_miidx,it.info = 'rating',34
it_miidx,it.info = 'votes',16
k,"k.keyword IN ('murder', 'violence', 'blood', 'gore', 'death', 'female-nudity', 'hospital')",11
k,"k.keyword IN ('murder', 'murder-in-title', 'blood', 'violence')",15
k,"k.keyword IN ('murder', 'blood', 'gore', 'death', 'female-nudity')",5
k,"k.keyword IN ('murder', 'murder-in-title')",2
k,"k.keyword IN ('superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence')",10
k,"k.keyword IN ('hero', 'martial-arts', 'hand-to-hand-combat', 'computer-animated-movie')",2
k,"k.keyword IN ('sequel', 'revenge', 'based-on-novel')",1
k,"k.keyword IN ('superhero', 'marvel-comics', 'based-on-comic', 'fight')",2
k,"k.keyword IN ('superhero', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence', 'magnet', 'web', 'claw', 'laser')",1
k,"k.keyword IN ('hero', 'martial-arts', 'hand-to-hand-combat')",1
mi,"mi.info IN ('Sweden', 'Germany', 'Swedish', 'German')",5
mi,"mi.info IN ('Horror', 'Thriller')",6
mi,"mi.info IN ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Denish', 'Norwegian', 'German', 'USA', 'American')",12
mi,"mi.info IN ('Horror', 'Action', 'Sci-Fi', 'Thriller', 'Crime', 'War')",12
mi,"mi.info IN ('Drama', 'Horror')",2
mi,"mi.info IN ('Germany', 'German', 'USA', 'American')",7
mi,"mi.info IN ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Denish', 'Norwegian', 'German')",4
mi,"mi.info IN ('Drama', 'Horror', 'Western', 'Family')",2
n,n.gender = 'm',31
n,n.gender = 'f',19
t,t.production_year > 1990,3
t,t.production_year > 2000,24
t,t.production_year > 2005,10
t,t.production_year > 2010,6
t,t.production_year > 1950,5
t,t.production_year > 2009,2
