Table,Condition,Frequency
cct1,cct1.kind = 'crew',181
cct1,cct1.kind = 'cast',219
cct2,cct2.kind LIKE '%f%',162
cct2,cct2.kind LIKE '%e%',238
chn,chn.name NOT LIKE '%Rice%' AND chn.name LIKE '%s%' AND chn.name LIKE '%f%',1
chn,chn.name NOT LIKE '%Fisher%' AND chn.name LIKE '%Baer%' AND chn.name LIKE '%f%',1
chn,chn.name NOT LIKE '%de%' AND chn.name LIKE '%m%' AND chn.name LIKE '%f%',1
chn,chn.name NOT LIKE '%Zi%' AND chn.name LIKE '%Himself%' AND chn.name LIKE '%f%',1
chn,chn.name NOT LIKE '%Vroni%' AND chn.name LIKE '%Three%' AND chn.name LIKE '%f%',1
chn,chn.name NOT LIKE '%l%' AND chn.name LIKE '%m%' AND chn.name LIKE '%f%',13
chn,chn.name NOT LIKE '%l%' AND chn.name LIKE '%Young%' AND chn.name LIKE '%f%',1
chn,chn.name NOT LIKE '%m%' AND chn.name LIKE '%s%' AND chn.name LIKE '%f%',9
chn,chn.name NOT LIKE '%Sh̫ji%' AND chn.name LIKE '%m%' AND chn.name LIKE '%Garrett%',1
chn,chn.name NOT LIKE '%Hariharan%' AND chn.name LIKE '%s%' AND chn.name LIKE '%f%',1
chn,chn.name NOT LIKE '%Himself%' AND chn.name LIKE '%m%' AND chn.name LIKE '%s%',7
chn,chn.name NOT LIKE '%Cnute%' AND chn.name LIKE '%m%' AND chn.name LIKE '%Williams%',1
chn,chn.name NOT LIKE '%m%' AND chn.name LIKE '%s%' AND chn.name LIKE '%Guerrero%',1
chn,chn.name NOT LIKE '%Sherry%' AND chn.name LIKE '%m%' AND chn.name LIKE '%s%',1
chn,chn.name NOT LIKE '%l%' AND chn.name LIKE '%m%' AND chn.name LIKE '%s%',10
chn,chn.name NOT LIKE '%Nawab%' AND chn.name LIKE '%s%' AND chn.name LIKE '%O%',1
chn,chn.name NOT LIKE '%Wagner%' AND chn.name LIKE '%Host%' AND chn.name LIKE '%Himself%',1
chn,chn.name NOT LIKE '%m%' AND chn.name LIKE '%Buchannon%' AND chn.name LIKE '%f%',1
chn,chn.name NOT LIKE '%Himself%' AND chn.name LIKE '%jove%' AND chn.name LIKE '%s%',1
chn,chn.name NOT LIKE '%m%' AND chn.name LIKE '%s%' AND chn.name LIKE '%Host%',4
chn,chn.name NOT LIKE '%Train%' AND chn.name LIKE '%Himself%' AND chn.name LIKE '%f%',1
chn,chn.name NOT LIKE '%Maria%' AND chn.name LIKE '%s%' AND chn.name LIKE '%von%',1
chn,chn.name NOT LIKE '%m%' AND chn.name LIKE '%la%' AND chn.name LIKE '%s%',1
chn,chn.name NOT LIKE '%l%' AND chn.name LIKE '%Furnishings%' AND chn.name LIKE '%f%',1
chn,chn.name NOT LIKE '%m%' AND chn.name LIKE '%Maria%' AND chn.name LIKE '%s%',1
chn,chn.name NOT LIKE '%l%' AND chn.name LIKE '%Host%' AND chn.name LIKE '%Rob%',1
chn,chn.name NOT LIKE '%Adams%' AND chn.name LIKE '%s%' AND chn.name LIKE '%Himself%',1
chn,chn.name NOT LIKE '%Himself%' AND chn.name LIKE '%Boy%' AND chn.name LIKE '%Gunderson%',1
chn,chn.name NOT LIKE '%Speech%' AND chn.name LIKE '%s%' AND chn.name LIKE '%f%',1
chn,chn.name NOT LIKE '%l%' AND chn.name LIKE '%m%' AND chn.name LIKE '%Soames%',1
chn,chn.name NOT LIKE '%l%' AND chn.name LIKE '%m%' AND chn.name LIKE '%Holcomb%',1
chn,chn.name NOT LIKE '%Himself%' AND chn.name LIKE '%s%' AND chn.name LIKE '%Host%',2
chn,chn.name NOT LIKE '%Evans%' AND chn.name LIKE '%Himself%' AND chn.name LIKE '%f%',1
chn,chn.name NOT LIKE '%Knox%' AND chn.name LIKE '%m%' AND chn.name LIKE '%Crandall%',1
chn,chn.name NOT LIKE '%Host%' AND chn.name LIKE '%m%' AND chn.name LIKE '%Littlewood%',1
chn,chn.name NOT LIKE '%Host%' AND chn.name LIKE '%m%' AND chn.name LIKE '%s%',4
chn,chn.name NOT LIKE '%Host%' AND chn.name LIKE '%m%' AND chn.name LIKE '%f%',6
chn,chn.name NOT LIKE '%l%' AND chn.name LIKE '%m%' AND chn.name LIKE '%Himself%',7
chn,chn.name NOT LIKE '%Stanley%' AND chn.name LIKE '%Himself%' AND chn.name LIKE '%George%',1
chn,chn.name NOT LIKE '%TV%' AND chn.name LIKE '%Mateo%' AND chn.name LIKE '%Host%',1
chn,chn.name NOT LIKE '%Himself%' AND chn.name LIKE '%age%' AND chn.name LIKE '%Crone%',1
chn,chn.name NOT LIKE '%bil%' AND chn.name LIKE '%Alecrim%' AND chn.name LIKE '%Host%',1
chn,chn.name NOT LIKE '%2%' AND chn.name LIKE '%s%' AND chn.name LIKE '%kone%',1
chn,chn.name NOT LIKE '%m%' AND chn.name LIKE '%Host%' AND chn.name LIKE '%s%',2
chn,chn.name NOT LIKE '%Host%' AND chn.name LIKE '%m%' AND chn.name LIKE '%a%',1
chn,chn.name NOT LIKE '%Bree%' AND chn.name LIKE '%s%' AND chn.name LIKE '%f%',1
chn,chn.name NOT LIKE '%Himself%' AND chn.name LIKE '%advokat%' AND chn.name LIKE '%f%',1
chn,chn.name NOT LIKE '%Waiter%' AND chn.name LIKE '%Anonina%' AND chn.name LIKE '%Himself%',1
chn,chn.name NOT LIKE '%Host%' AND chn.name LIKE '%m%' AND chn.name LIKE '%County%',1
chn,chn.name NOT LIKE '%Host%' AND chn.name LIKE '%Waris%' AND chn.name LIKE '%s%',1
chn,chn.name NOT LIKE '%l%' AND chn.name LIKE '%s%' AND chn.name LIKE '%Himself%',4
chn,chn.name NOT LIKE '%Hanks%' AND chn.name LIKE '%Host%' AND chn.name LIKE '%s%',1
chn,chn.name NOT LIKE '%Himself%' AND chn.name LIKE '%s%' AND chn.name LIKE '%f%',5
chn,chn.name NOT LIKE '%l%' AND chn.name LIKE '%m%' AND chn.name LIKE '%Det%',1
chn,chn.name NOT LIKE '%Host%' AND chn.name LIKE '%s%' AND chn.name LIKE '%baile%',1
chn,chn.name NOT LIKE '%FBI%' AND chn.name LIKE '%and%' AND chn.name LIKE '%f%',1
chn,chn.name NOT LIKE '%l%' AND chn.name LIKE '%Saavedra%' AND chn.name LIKE '%f%',1
chn,chn.name NOT LIKE '%Icelandic%' AND chn.name LIKE '%of%' AND chn.name LIKE '%s%',1
chn,chn.name NOT LIKE '%Himself%' AND chn.name LIKE '%m%' AND chn.name LIKE '%Host%',2
chn,chn.name NOT LIKE '%l%' AND chn.name LIKE '%m%' AND chn.name LIKE '%Host%',7
chn,chn.name NOT LIKE '%m%' AND chn.name LIKE '%s%' AND chn.name LIKE '%Himself%',2
chn,chn.name NOT LIKE '%Host%' AND chn.name LIKE '%s%' AND chn.name LIKE '%Himself%',1
chn,chn.name NOT LIKE '%l%' AND chn.name LIKE '%m%' AND chn.name LIKE '%a%',1
chn,chn.name NOT LIKE '%m%' AND chn.name LIKE '%Host%' AND chn.name LIKE '%f%',3
chn,chn.name NOT LIKE '%Himself%' AND chn.name LIKE '%Host%' AND chn.name LIKE '%s%',4
chn,chn.name NOT LIKE '%Dropship%' AND chn.name LIKE '%m%' AND chn.name LIKE '%Host%',1
chn,chn.name NOT LIKE '%Host%' AND chn.name LIKE '%femme%' AND chn.name LIKE '%s%',1
chn,chn.name NOT LIKE '%Skullheim%' AND chn.name LIKE '%Salesman%' AND chn.name LIKE '%s%',1
